Id,neighborhood,larger_neighborhood,Name, Population,Median Household Income,Median Home Value,Percent Bachelors Degree,Median Rent,Percent Public Transportation to Work,Percent White Non-Hispanic, Housing Units,Percent Renter Occupied,Percent Occupied Structure w 3-4 Units,Percent Occupied Structure w 5+ Units,Percent Households w 3 Vehicles,Percent Households w 4+ Vehicles,"Percent Families, Married w Children Under 18", Total Households,Year,tract_id,median_houseprice_with_imputation,median_rent_with_imputation,median_income_by_year,median_housevalue_by_year,median_income_40th_perc_by_year,median_housevalue_40th_perc_by_year,Education_Attainment_Bachelors_Degree,increase_in_edu_attainment,increase_in_edu_attainment_top_3rd_percentile_by_year,increase_in_median_housevalue,increase_in_housevalue_top_3rd_percentile_by_year,def_1,median_income_40_percent_by_year,increase_in_median_rent,median_of_increase_in_rent_by_year,housevalue_distribution_current_year,housevalue_distribution_past_year,def_2,workers_taking_transit,increase_in_workers_taking_transit,dwelling_units_with_5+_units,increase_in_dwelling_units_with_5_plus_units,dwelling_units_with_3-4_units,increase_in_dwelling_units_with_3_4_units,renter_occupied,increase_in_renter_occupied,households_with_3_plus_cars,decrease_in_households_with_3_plus_cars,married_couples_with_children,decrease_in_households_with_children,non_hispanic_whites,decrease_in_non_hispanic_whites,def3
530330090001,Capitol Hill,Capitol Hill,BG0090001,1277,51786,243750,21.86,844,17.82,33.28,746,63.92,4.69,62.06,2.69,0.45,26.46,514,2014,5303300900,243750,844,76823,393769.5,69938,364171.6,279,[-193],32.14,[-65528],-6251.46,EligibleForGentrification,30729.2,[-15],20.5,bottomHalf,bottomHalf,NotCurrentlyGentrifying,228,TRUE,463,FALSE,35,FALSE,477,TRUE,16,FALSE,136,FALSE,425,TRUE,NotInDangerOfGentrifying
530330090002,Capitol Hill,Capitol Hill,BG0090002,1831,37222,301429,27.38,640,35.44,24.25,1137,81.54,4.57,72.91,2.71,0.43,16.32,514,2014,5303300900,301429,640,76823,393769.5,69938,364171.6,501,[50],32.14,[-15552],-6251.46,EligibleForGentrification,30729.2,[154],20.5,bottomHalf,bottomHalf,NotCurrentlyGentrifying,649,TRUE,829,TRUE,52,TRUE,927,TRUE,16,FALSE,84,FALSE,444,FALSE,NotInDangerOfGentrifying
530330091001,Mount Baker,Central Area,BG0091001,1365,23403,325000,11.21,462,38.37,6.89,699,96.69,2.58,81.12,0,0.75,20.49,529,2014,5303300910,325000,462,76823,393769.5,69938,364171.6,153,[50],32.14,[-25000],-6251.46,EligibleForGentrification,30729.2,[223],20.5,bottomHalf,bottomHalf,CurrentlyGentrifying,524,TRUE,567,FALSE,18,TRUE,676,FALSE,4,FALSE,108,FALSE,94,TRUE,NotInDangerOfGentrifying
530330091002,International District,Downtown,BG0091002,1268,27891,333333,20.62,470,49.75,21.06,939,96.02,1.07,98.94,0,0.8,8.22,515,2014,5303300910,333333,470,76823,393769.5,69938,364171.6,261,[12],32.14,[-16667],-6251.46,EligibleForGentrification,30729.2,[8],20.5,bottomHalf,bottomHalf,NotCurrentlyGentrifying,631,TRUE,929,TRUE,10,TRUE,902,TRUE,4,FALSE,42,TRUE,267,FALSE,NotInDangerOfGentrifying
530330092001,International District,Downtown,BG0092001,1391,18828,273333,28.22,559,27.06,26.17,1110,94.61,0,97.57,0,0,10.75,528,2014,5303300920,273333,559,76823,393769.5,69938,364171.6,393,[80],32.14,[10833],-6251.46,EligibleForGentrification,30729.2,[103],20.5,bottomHalf,bottomHalf,CurrentlyGentrifying,376,TRUE,1083,TRUE,0,FALSE,1050,TRUE,0,FALSE,57,FALSE,364,FALSE,NotInDangerOfGentrifying
530330092002,Pioneer Square,Downtown,BG0092002,1552,36963,1171875,25.23,842,29.26,50.9,820,94.55,0,95.24,0,0,8.14,527,2014,5303300920,1171875,842,76823,393769.5,69938,364171.6,392,[35],32.14,[151042],-6251.46,HaveGentrified,30729.2,[-11],20.5,topHalf,topHalf,NotCurrentlyGentrifying,454,FALSE,781,TRUE,0,FALSE,775,TRUE,0,FALSE,43,FALSE,790,TRUE,NotInDangerOfGentrifying
530330093001,North Beacon Hill,Beacon Hill,BG0093001,864,56250,222500,26.35,1141,35.37,40.05,490,61.28,2.65,85.71,6.83,5.92,16.79,517,2014,5303300930,222500,1141,76823,393769.5,69938,364171.6,228,[6],32.14,[-22143],-6251.46,EligibleForGentrification,30729.2,[49],20.5,bottomHalf,bottomHalf,NotCurrentlyGentrifying,306,TRUE,420,TRUE,13,FALSE,300,TRUE,66,FALSE,87,FALSE,346,FALSE,NotInDangerOfGentrifying
530330093002,International District,Downtown,BG0093002,407,123000,485417,15.98,875,6.17,63.64,164,36.3,28.05,62.8,6.85,6.16,0,521,2014,5303300930,485417,875,76823,393769.5,69938,364171.6,65,[-9],32.14,[6694],-6251.46,NotEligibleForGentrification,30729.2,[292],20.5,topHalf,topHalf,NotCurrentlyGentrifying,25,FALSE,103,FALSE,46,FALSE,60,TRUE,68,FALSE,0,FALSE,259,FALSE,NotInDangerOfGentrifying
530330093003,North Beacon Hill,Beacon Hill,BG0093003,1231,64759,367241,31.05,675,12.93,36.23,528,46.47,0,30.87,6.64,6.02,24.55,521,2014,5303300930,367241,675,76823,393769.5,69938,364171.6,382,[140],32.14,[-43748],-6251.46,NotEligibleForGentrification,30729.2,[17],20.5,bottomHalf,bottomHalf,NotCurrentlyGentrifying,159,TRUE,163,FALSE,0,FALSE,245,TRUE,66,FALSE,128,FALSE,446,FALSE,NotInDangerOfGentrifying
530330094001,North Beacon Hill,Beacon Hill,BG0094001,1183,23228,286066,7.73,584,14.1,24.01,604,80.25,2.48,62.75,7.07,0.72,26.01,506,2014,5303300940,286066,584,76823,393769.5,69938,364171.6,91,[17],32.14,[-9934],-6251.46,EligibleForGentrification,30729.2,[-49],20.5,bottomHalf,bottomHalf,NotCurrentlyGentrifying,167,TRUE,379,TRUE,15,TRUE,485,TRUE,40,FALSE,132,FALSE,284,TRUE,NotInDangerOfGentrifying
530330094002,North Beacon Hill,Beacon Hill,BG0094002,1251,57341,252000,37.99,949,20.73,38.77,717,58.78,5.86,31.24,7.09,0.68,24.12,517,2014,5303300940,252000,949,76823,393769.5,69938,364171.6,475,[112],32.14,[-13000],-6251.46,EligibleForGentrification,30729.2,[-44],20.5,bottomHalf,bottomHalf,NotCurrentlyGentrifying,259,FALSE,224,TRUE,42,TRUE,421,TRUE,41,FALSE,125,FALSE,485,TRUE,NotInDangerOfGentrifying
530330094003,North Beacon Hill,Beacon Hill,BG0094003,1227,46883,317593,18.64,636,19.8,20.78,471,34.38,0,0,6.97,0.67,32.48,504,2014,5303300940,317593,636,76823,393769.5,69938,364171.6,229,[-132],32.14,[-38441],-6251.46,EligibleForGentrification,30729.2,[-8],20.5,bottomHalf,bottomHalf,NotCurrentlyGentrifying,243,TRUE,0,FALSE,0,FALSE,162,TRUE,38,FALSE,164,FALSE,255,FALSE,NotInDangerOfGentrifying
530330094004,North Beacon Hill,Beacon Hill,BG0094004,791,67742,372222,60.37,1047,31.02,31.61,350,68,43.43,13.14,6.77,0.62,27.38,512,2014,5303300940,372222,1047,76823,393769.5,69938,364171.6,478,[-32],32.14,[-177020],-6251.46,NotEligibleForGentrification,30729.2,[-132],20.5,bottomHalf,topHalf,NotCurrentlyGentrifying,245,TRUE,46,TRUE,152,FALSE,238,TRUE,38,FALSE,140,FALSE,250,FALSE,NotInDangerOfGentrifying
530330094005,North Beacon Hill,Beacon Hill,BG0094005,1547,57018,256338,26.53,977,17.16,31.16,675,62.82,20.3,14.81,6.98,0.65,28.81,517,2014,5303300940,256338,977,76823,393769.5,69938,364171.6,410,[13],32.14,[-12960],-6251.46,EligibleForGentrification,30729.2,[21],20.5,bottomHalf,bottomHalf,NotCurrentlyGentrifying,265,TRUE,100,FALSE,137,FALSE,424,TRUE,39,FALSE,149,FALSE,482,FALSE,NotInDangerOfGentrifying
530330095001,Mount Baker,Rainier Valley,BG0095001,1637,119141,581897,38.66,1333,8.34,68.3,720,19.15,0,0,8.54,1.18,38.62,512,2014,5303300950,581897,1333,76823,393769.5,69938,364171.6,633,[171],32.14,[-39532],-6251.46,NotEligibleForGentrification,30729.2,[-73],20.5,topHalf,topHalf,NotCurrentlyGentrifying,137,FALSE,0,FALSE,0,FALSE,138,TRUE,50,TRUE,198,FALSE,1118,FALSE,NotInDangerOfGentrifying
530330095002,North Beacon Hill,Beacon Hill,BG0095002,1638,60274,355696,20.14,489,32.2,37.91,791,52.89,2.53,21.49,8.59,1.21,22.97,502,2014,5303300950,355696,489,76823,393769.5,69938,364171.6,330,[90],32.14,[-73374],-6251.46,EligibleForGentrification,30729.2,[53],20.5,bottomHalf,topHalf,NotCurrentlyGentrifying,527,TRUE,170,FALSE,20,FALSE,418,TRUE,49,TRUE,115,FALSE,621,FALSE,NotInDangerOfGentrifying
530330095003,Seward Park,Central Area,BG0095003,1491,169231,698413,31.72,1104,16.02,71.23,603,13.31,0,0,8.76,1.05,40.8,516,2014,5303300950,698413,1104,76823,393769.5,69938,364171.6,473,[70],32.14,[32484],-6251.46,HaveGentrified,30729.2,[0],20.5,topHalf,topHalf,NotCurrentlyGentrifying,239,TRUE,0,FALSE,0,FALSE,80,TRUE,50,TRUE,211,FALSE,1062,FALSE,NotInDangerOfGentrifying
530330095004,North Beacon Hill,Beacon Hill,BG0095004,1500,66667,495349,20.92,809,13.62,31.47,593,54.67,2.7,31.7,8.82,1.06,33.43,508,2014,5303300950,495349,809,76823,393769.5,69938,364171.6,314,[110],32.14,[98379],-6251.46,HaveGentrified,30729.2,[113],20.5,topHalf,bottomHalf,HaveGentrified,204,FALSE,188,FALSE,16,TRUE,324,TRUE,50,TRUE,170,FALSE,472,TRUE,NotInDangerOfGentrifying
530330096001,North Admiral,West Seattle,BG0096001,807,105282,521898,26.78,1522,7.85,82.4,428,27.39,5.14,24.3,9.04,1.03,29.72,500,2014,5303300960,521898,1522,76823,393769.5,69938,364171.6,216,[14],32.14,[22973],-6251.46,NotEligibleForGentrification,30729.2,[-202],20.5,topHalf,topHalf,NotCurrentlyGentrifying,63,TRUE,104,TRUE,22,FALSE,117,TRUE,50,FALSE,149,FALSE,665,FALSE,NotInDangerOfGentrifying
530330096002,North Admiral,West Seattle,BG0096002,1053,50862,324615,33.64,893,28.3,78.63,748,67.36,9.22,75.4,9.24,0.89,30.18,498,2014,5303300960,324615,893,76823,393769.5,69938,364171.6,354,[-41],32.14,[-62270],-6251.46,EligibleForGentrification,30729.2,[37],20.5,bottomHalf,bottomHalf,NotCurrentlyGentrifying,298,TRUE,564,FALSE,69,TRUE,504,TRUE,50,FALSE,150,FALSE,828,FALSE,NotInDangerOfGentrifying
530330096003,North Admiral,West Seattle,BG0096003,1090,78750,665323,38.59,1118,18.25,84.77,560,35.7,9.46,15.89,9.02,0.96,31.21,507,2014,5303300960,665323,1118,76823,393769.5,69938,364171.6,421,[92],32.14,[19831],-6251.46,HaveGentrified,30729.2,[35],20.5,topHalf,topHalf,NotCurrentlyGentrifying,199,TRUE,89,TRUE,53,FALSE,200,TRUE,51,FALSE,158,FALSE,924,FALSE,NotInDangerOfGentrifying
530330096004,North Admiral,West Seattle,BG0096004,1238,85112,600394,40.64,1514,13.7,84.9,579,42.81,2.25,33.68,9.11,0.91,32.51,511,2014,5303300960,600394,1514,76823,393769.5,69938,364171.6,503,[31],32.14,[110116],-6251.46,NotEligibleForGentrification,30729.2,[326],20.5,topHalf,topHalf,NotCurrentlyGentrifying,170,FALSE,195,TRUE,13,TRUE,248,TRUE,52,FALSE,166,FALSE,1051,FALSE,NotInDangerOfGentrifying
530330096005,North Admiral,West Seattle,BG0096005,1376,113824,652926,43.65,1723,8.73,81.1,884,33.9,9.16,55.66,9.29,0.65,16.42,511,2014,5303300960,652926,1723,76823,393769.5,69938,364171.6,601,[0],32.14,[-9494],-6251.46,NotEligibleForGentrification,30729.2,[79],20.5,topHalf,topHalf,NotCurrentlyGentrifying,120,TRUE,492,TRUE,81,FALSE,300,TRUE,50,FALSE,84,FALSE,1116,TRUE,NotInDangerOfGentrifying
530330097011,North Admiral,West Seattle,BG0097011,1734,90365,640052,32.89,1049,14.14,80.74,901,53.55,2.77,31.63,8.98,2.01,29.8,510,2014,5303300970,640052,1049,76823,393769.5,69938,364171.6,570,[-52],32.14,[-61168],-6251.46,NotEligibleForGentrification,30729.2,[-36],20.5,topHalf,topHalf,NotCurrentlyGentrifying,245,TRUE,285,TRUE,25,FALSE,482,TRUE,56,FALSE,152,FALSE,1400,FALSE,NotInDangerOfGentrifying
530330097012,Alki,West Seattle,BG0097012,1062,90570,540323,31.07,991,7.7,79.94,687,69.81,0,37.41,8.81,2.36,22.16,498,2014,5303300970,540323,991,76823,393769.5,69938,364171.6,330,[-65],32.14,[-33896],-6251.46,NotEligibleForGentrification,30729.2,[-156],20.5,topHalf,topHalf,NotCurrentlyGentrifying,82,TRUE,257,TRUE,0,FALSE,480,TRUE,56,FALSE,110,FALSE,849,FALSE,NotInDangerOfGentrifying
530330097013,Seaview,West Seattle,BG0097013,1209,65341,457931,39.33,1307,4.56,86.77,797,55.38,19.07,50.06,8.95,2.24,16.13,494,2014,5303300970,457931,1307,76823,393769.5,69938,364171.6,475,[42],32.14,[-23425],-6251.46,NotEligibleForGentrification,30729.2,[180],20.5,topHalf,topHalf,NotCurrentlyGentrifying,55,FALSE,399,TRUE,152,FALSE,441,TRUE,55,FALSE,80,FALSE,1049,FALSE,NotInDangerOfGentrifying
530330097014,North Admiral,West Seattle,BG0097014,1659,116803,619382,39.64,1199,11.8,85.71,865,25.09,9.36,17.46,8.99,2.12,28.34,508,2014,5303300970,619382,1199,76823,393769.5,69938,364171.6,658,[-21],32.14,[-52387],-6251.46,NotEligibleForGentrification,30729.2,[-139],20.5,topHalf,topHalf,NotCurrentlyGentrifying,196,TRUE,151,TRUE,81,TRUE,217,TRUE,57,FALSE,144,FALSE,1422,FALSE,NotInDangerOfGentrifying
530330097021,North Admiral,West Seattle,BG0097021,1319,116837,402083,31.64,1750,17.55,80.74,541,21.47,0,10.17,15.28,2.13,39.82,496,2014,5303300970,402083,1750,76823,393769.5,69938,364171.6,417,[-65],32.14,[-23879],-6251.46,NotEligibleForGentrification,30729.2,[375],20.5,topHalf,bottomHalf,HaveGentrified,231,FALSE,55,FALSE,0,FALSE,116,TRUE,87,TRUE,198,FALSE,1065,FALSE,NotInDangerOfGentrifying
530330097022,North Admiral,West Seattle,BG0097022,1032,107955,373143,36.82,904,7.22,84.69,447,18.37,0,0,15.35,1.86,40.22,490,2014,5303300970,373143,904,76823,393769.5,69938,364171.6,380,[46],32.14,[-22897],-6251.46,NotEligibleForGentrification,30729.2,[24],20.5,bottomHalf,bottomHalf,NotCurrentlyGentrifying,75,FALSE,0,FALSE,0,FALSE,82,TRUE,84,TRUE,197,FALSE,874,FALSE,NotInDangerOfGentrifying
530330097023,Seaview,West Seattle,BG0097023,884,81609,398182,35.48,949,16.05,86.65,413,19.59,0,1.69,15.27,2.04,35.11,505,2014,5303300970,398182,949,76823,393769.5,69938,364171.6,314,[-71],32.14,[-62163],-6251.46,NotEligibleForGentrification,30729.2,[-1],20.5,topHalf,topHalf,NotCurrentlyGentrifying,142,TRUE,7,FALSE,0,FALSE,81,TRUE,87,TRUE,177,FALSE,766,FALSE,NotInDangerOfGentrifying
530330097024,North Admiral,West Seattle,BG0097024,1053,96023,418935,27.31,1750,17.86,86.51,467,13.87,0,0,15.66,2.01,42.96,489,2014,5303300970,418935,1750,76823,393769.5,69938,364171.6,288,[-44],32.14,[-12789],-6251.46,NotEligibleForGentrification,30729.2,[375],20.5,topHalf,topHalf,NotCurrentlyGentrifying,188,FALSE,0,FALSE,0,FALSE,65,TRUE,87,TRUE,210,FALSE,911,FALSE,NotInDangerOfGentrifying
530330097025,North Admiral,West Seattle,BG0097025,1250,76276,545455,43.08,1284,21.26,82.4,605,38.03,1.82,12.4,15.32,2.11,41.08,487,2014,5303300970,545455,1284,76823,393769.5,69938,364171.6,538,[-34],32.14,[-2417],-6251.46,NotEligibleForGentrification,30729.2,[195],20.5,topHalf,topHalf,NotCurrentlyGentrifying,266,TRUE,75,TRUE,11,FALSE,230,TRUE,85,TRUE,200,FALSE,1030,FALSE,NotInDangerOfGentrifying
530330098001,North Admiral,West Seattle,BG0098001,1320,93254,471311,40.88,1083,13.12,81.29,658,49.04,2.89,24.47,13.06,2.55,41.42,490,2014,5303300980,471311,1083,76823,393769.5,69938,364171.6,540,[21],32.14,[-6033],-6251.46,NotEligibleForGentrification,30729.2,[147],20.5,topHalf,topHalf,NotCurrentlyGentrifying,173,FALSE,161,TRUE,19,TRUE,323,TRUE,76,FALSE,203,FALSE,1073,FALSE,NotInDangerOfGentrifying
530330098002,North Admiral,West Seattle,BG0098002,1277,102703,485161,34.25,1181,12.43,81.91,556,19.62,0,2.7,13.21,2.83,44.35,486,2014,5303300980,485161,1181,76823,393769.5,69938,364171.6,437,[91],32.14,[-18410],-6251.46,NotEligibleForGentrification,30729.2,[-367],20.5,topHalf,topHalf,NotCurrentlyGentrifying,159,TRUE,15,TRUE,0,FALSE,109,TRUE,78,FALSE,216,FALSE,1046,FALSE,NotInDangerOfGentrifying
530330098003,North Admiral,West Seattle,BG0098003,1357,91990,452593,41.05,981,27.45,82.68,611,26.58,4.91,8.84,13.12,2.56,44.05,483,2014,5303300980,452593,981,76823,393769.5,69938,364171.6,557,[-10],32.14,[-12696],-6251.46,NotEligibleForGentrification,30729.2,[-221],20.5,topHalf,topHalf,NotCurrentlyGentrifying,372,TRUE,54,TRUE,30,FALSE,162,TRUE,75,FALSE,213,FALSE,1122,FALSE,NotInDangerOfGentrifying
530330098004,Genesee,West Seattle,BG0098004,1368,76522,351163,41.53,1014,19.86,80.77,756,40.38,2.78,37.57,13.22,2.64,31.06,484,2014,5303300980,351163,1014,76823,393769.5,69938,364171.6,568,[19],32.14,[-7928],-6251.46,NotEligibleForGentrification,30729.2,[-7],20.5,bottomHalf,bottomHalf,NotCurrentlyGentrifying,272,FALSE,284,TRUE,21,TRUE,305,TRUE,77,FALSE,150,FALSE,1105,FALSE,NotInDangerOfGentrifying
530330098005,North Admiral,West Seattle,BG0098005,1259,55275,366667,33.44,976,17.77,78.95,641,45.89,5.46,24.49,13.16,2.63,38.97,483,2014,5303300980,366667,976,76823,393769.5,69938,364171.6,421,[-8],32.14,[-20068],-6251.46,NotEligibleForGentrification,30729.2,[120],20.5,bottomHalf,bottomHalf,NotCurrentlyGentrifying,224,FALSE,157,FALSE,35,FALSE,294,TRUE,77,FALSE,188,FALSE,994,TRUE,NotInDangerOfGentrifying
530330099001,North Admiral,West Seattle,BG0099001,1210,90068,471717,24.24,956,20.32,74.79,622,41.4,0,31.03,7.84,2.73,31.78,478,2014,5303300990,471717,956,76823,393769.5,69938,364171.6,293,[-81],32.14,[-9678],-6251.46,NotEligibleForGentrification,30729.2,[-117],20.5,topHalf,topHalf,NotCurrentlyGentrifying,246,FALSE,193,TRUE,0,FALSE,258,TRUE,50,TRUE,152,FALSE,905,FALSE,NotInDangerOfGentrifying
530330099002,North Delridge,Delridge,BG0099002,1541,100556,340187,48.33,1061,11.61,66.19,762,43.94,6.56,2.89,7.75,2.54,24.11,493,2014,5303300990,340187,1061,76823,393769.5,69938,364171.6,745,[217],32.14,[-29044],-6251.46,NotEligibleForGentrification,30729.2,[-84],20.5,bottomHalf,bottomHalf,NotCurrentlyGentrifying,179,TRUE,22,FALSE,50,TRUE,335,TRUE,51,TRUE,119,FALSE,1020,FALSE,NotInDangerOfGentrifying
530330099003,Fairmount Park,West Seattle,BG0099003,1281,71169,289423,37.11,914,33.45,59.02,789,64.59,3.93,68.06,7.75,2.49,25.22,491,2014,5303300990,289423,914,76823,393769.5,69938,364171.6,475,[-30],32.14,[-46061],-6251.46,NotEligibleForGentrification,30729.2,[-67],20.5,bottomHalf,bottomHalf,NotCurrentlyGentrifying,428,TRUE,537,TRUE,31,FALSE,510,TRUE,50,TRUE,124,FALSE,756,TRUE,NotInDangerOfGentrifying
530330099004,Harbor Island,West Seattle,BG0099004,1056,70575,264844,48.41,1150,17.12,62.88,602,44.65,8.64,38.37,7.88,2.63,24.54,491,2014,5303300990,264844,1150,76823,393769.5,69938,364171.6,511,[28],32.14,[-6342],-6251.46,NotEligibleForGentrification,30729.2,[-18],20.5,bottomHalf,bottomHalf,NotCurrentlyGentrifying,181,FALSE,231,TRUE,52,FALSE,269,TRUE,52,TRUE,120,FALSE,664,TRUE,NotInDangerOfGentrifying
530330100011,North Beacon Hill,Beacon Hill,BG0100011,943,66584,362500,27.75,724,11.41,35.52,391,30.27,0,8.95,3.24,0.54,27.06,480,2014,5303301000,362500,724,76823,393769.5,69938,364171.6,262,[-87],32.14,[-27416],-6251.46,EligibleForGentrification,30729.2,[-490],20.5,bottomHalf,bottomHalf,NotCurrentlyGentrifying,108,FALSE,35,TRUE,0,FALSE,118,TRUE,19,TRUE,130,FALSE,335,FALSE,NotInDangerOfGentrifying
530330100012,North Beacon Hill,Beacon Hill,BG0100012,1564,63971,338655,11.83,691,30.58,22.51,601,54.13,0,21.46,3.51,0.7,32.36,475,2014,5303301000,338655,691,76823,393769.5,69938,364171.6,185,[-67],32.14,[-12747],-6251.46,EligibleForGentrification,30729.2,[25],20.5,bottomHalf,bottomHalf,NotCurrentlyGentrifying,478,FALSE,129,FALSE,0,FALSE,325,TRUE,20,TRUE,154,FALSE,352,FALSE,NotInDangerOfGentrifying
530330100013,North Beacon Hill,Beacon Hill,BG0100013,1524,26757,364000,13.13,508,13.92,15.68,640,75.85,3.44,45.94,3.57,0.65,25.14,488,2014,5303301000,364000,508,76823,393769.5,69938,364171.6,200,[-11],32.14,[-54557],-6251.46,EligibleForGentrification,30729.2,[138],20.5,bottomHalf,bottomHalf,CurrentlyGentrifying,212,TRUE,294,FALSE,22,TRUE,485,TRUE,20,TRUE,123,FALSE,239,TRUE,NotInDangerOfGentrifying
530330100021,North Beacon Hill,Beacon Hill,BG0100021,963,41818,342254,12.71,863,30.57,31.26,400,47.19,0,23.5,9.92,5.63,26.17,489,2014,5303301000,342254,863,76823,393769.5,69938,364171.6,122,[-13],32.14,[-30603],-6251.46,EligibleForGentrification,30729.2,[-6],20.5,bottomHalf,bottomHalf,NotCurrentlyGentrifying,294,TRUE,94,FALSE,0,FALSE,189,TRUE,77,FALSE,128,FALSE,301,FALSE,NotInDangerOfGentrifying
530330100022,North Beacon Hill,Beacon Hill,BG0100022,1372,62349,352318,22.75,884,25.09,29.15,621,66.61,5.48,50.72,10.21,5.71,31.67,485,2014,5303301000,352318,884,76823,393769.5,69938,364171.6,312,[-13],32.14,[-887],-6251.46,EligibleForGentrification,30729.2,[24],20.5,bottomHalf,bottomHalf,NotCurrentlyGentrifying,344,FALSE,315,TRUE,34,FALSE,414,TRUE,78,FALSE,154,FALSE,400,FALSE,NotInDangerOfGentrifying
530330100023,North Beacon Hill,Beacon Hill,BG0100023,995,94697,347742,35.14,1905,33.51,26.23,394,20.81,0,0,10,5.68,35.34,486,2014,5303301000,347742,1905,76823,393769.5,69938,364171.6,350,[57],32.14,[-14643],-6251.46,NotEligibleForGentrification,30729.2,[-33],20.5,bottomHalf,bottomHalf,NotCurrentlyGentrifying,333,FALSE,0,FALSE,0,FALSE,82,TRUE,77,FALSE,172,FALSE,261,FALSE,NotInDangerOfGentrifying
530330100024,North Beacon Hill,Beacon Hill,BG0100024,1274,60156,329630,23.98,775,36.34,29.67,547,51.28,5.48,18.28,10.06,5.72,29.39,483,2014,5303301000,329630,775,76823,393769.5,69938,364171.6,306,[46],32.14,[-28956],-6251.46,EligibleForGentrification,30729.2,[-4],20.5,bottomHalf,bottomHalf,NotCurrentlyGentrifying,463,TRUE,100,TRUE,30,FALSE,281,TRUE,77,FALSE,142,FALSE,378,FALSE,NotInDangerOfGentrifying
530330101001,Seward Park,Central Area,BG0101001,1184,91333,532710,36.11,930,13.5,55.83,533,23.82,0,13.51,10.63,0.79,29.49,483,2014,5303301010,532710,930,76823,393769.5,69938,364171.6,428,[-11],32.14,[4932],-6251.46,NotEligibleForGentrification,30729.2,[60],20.5,topHalf,topHalf,NotCurrentlyGentrifying,160,TRUE,72,TRUE,0,FALSE,127,TRUE,55,TRUE,142,FALSE,661,FALSE,NotInDangerOfGentrifying
530330101002,Seward Park,Central Area,BG0101002,1069,84016,391358,30,958,23.73,48.64,438,26.93,0,12.79,10.54,0.94,30.86,482,2014,5303301010,391358,958,76823,393769.5,69938,364171.6,321,[-17],32.14,[4110],-6251.46,NotEligibleForGentrification,30729.2,[109],20.5,bottomHalf,bottomHalf,NotCurrentlyGentrifying,254,TRUE,56,FALSE,0,FALSE,118,TRUE,56,TRUE,149,FALSE,520,FALSE,NotInDangerOfGentrifying
530330101003,Columbia City,Rainier Valley,BG0101003,825,59756,382143,33.52,1091,23.14,21.09,279,46.3,0,20.07,10.51,0.78,38.17,477,2014,5303301010,382143,1091,76823,393769.5,69938,364171.6,277,[92],32.14,[28535],-6251.46,HaveGentrified,30729.2,[-541],20.5,bottomHalf,bottomHalf,NotCurrentlyGentrifying,191,TRUE,56,TRUE,0,FALSE,129,TRUE,54,TRUE,182,FALSE,174,FALSE,NotInDangerOfGentrifying
530330101004,Columbia City,Rainier Valley,BG0101004,1644,37079,265714,13.08,675,17.25,18.55,714,63.6,0,64.99,10.57,0.91,26.04,471,2014,5303301010,265714,675,76823,393769.5,69938,364171.6,215,[-49],32.14,[-44286],-6251.46,EligibleForGentrification,30729.2,[57],20.5,bottomHalf,bottomHalf,NotCurrentlyGentrifying,284,TRUE,464,TRUE,0,FALSE,454,TRUE,54,TRUE,123,FALSE,305,FALSE,NotInDangerOfGentrifying
530330101005,Columbia City,Rainier Valley,BG0101005,2222,83984,468269,37.77,1077,16.98,35.73,890,42.79,0,13.26,10.58,0.84,33.69,476,2014,5303301010,468269,1077,76823,393769.5,69938,364171.6,839,[-37],32.14,[12713],-6251.46,NotEligibleForGentrification,30729.2,[196],20.5,topHalf,topHalf,NotCurrentlyGentrifying,377,FALSE,118,FALSE,0,FALSE,381,TRUE,54,TRUE,160,FALSE,794,FALSE,NotInDangerOfGentrifying
530330102001,Seward Park,Central Area,BG0102001,1536,117553,484685,36.46,1423,14.79,63.28,694,18.07,1.87,0,11.03,7.35,36.1,467,2014,5303301020,484685,1423,76823,393769.5,69938,364171.6,560,[-23],32.14,[-79216],-6251.46,NotEligibleForGentrification,30729.2,[-90],20.5,topHalf,topHalf,NotCurrentlyGentrifying,227,TRUE,0,FALSE,13,TRUE,125,TRUE,86,TRUE,169,FALSE,972,FALSE,NotInDangerOfGentrifying
530330102002,Seward Park,Central Area,BG0102002,1072,97561,564759,27.97,625,10.36,60.07,449,13.58,0,3.79,10.77,7.26,33.9,468,2014,5303301020,564759,625,76823,393769.5,69938,364171.6,300,[-15],32.14,[18330],-6251.46,NotEligibleForGentrification,30729.2,[-414],20.5,topHalf,topHalf,NotCurrentlyGentrifying,111,FALSE,17,TRUE,0,FALSE,61,TRUE,84,TRUE,159,FALSE,644,FALSE,NotInDangerOfGentrifying
530330102003,Seward Park,Central Area,BG0102003,1323,78711,380702,9.41,1156,17.88,31.22,469,29.64,0,5.97,11.09,7.47,39.23,461,2014,5303301020,380702,1156,76823,393769.5,69938,364171.6,124,[-15],32.14,[-19298],-6251.46,NotEligibleForGentrification,30729.2,[238],20.5,bottomHalf,bottomHalf,NotCurrentlyGentrifying,237,FALSE,28,TRUE,0,FALSE,139,TRUE,85,TRUE,181,FALSE,413,FALSE,NotInDangerOfGentrifying
